initializing stack
starting paralel processing of 25093 genes
fulling up process stack for first time
cycling fineshed processes. moving finished to self.finished and adding new from self.stack
1660560103.0577452 removing BEST3 , adding LOC101803873
1660560104.0648491 removing FRS2 , adding MYRFL
1660560104.069232 removing LOC113843452 , adding LOC110353571
1660560104.0753982 removing LOC101803873 , adding CNOT2
1660560105.0827656 removing LOC101804173 , adding KCNMB4
1660560105.0872433 removing MYRFL , adding PTPRB
1660560105.0935795 removing CNOT2 , adding PTPRR
1660560106.1008575 removing LOC113843446 , adding LOC119713631
1660560106.1053593 removing KCNMB4 , adding LOC106018575
1660560106.111281 removing PTPRR , adding TSPAN8
1660560107.118725 removing LOC110353571 , adding LOC119714456
1660560107.1232111 removing LOC119713631 , adding LOC106018577
1660560107.1295013 removing TSPAN8 , adding LGR5
1660560108.1370604 removing PTPRB , adding ZFC3H1
1660560108.1415813 removing LOC119714456 , adding TMEM19
1660560108.1475952 removing LGR5 , adding RAB21
1660560109.154904 removing LOC106018575 , adding TBC1D15
1660560109.1597161 removing ZFC3H1 , adding TPH2
1660560109.1660013 removing RAB21 , adding LOC113842459
1660560110.1733153 removing LOC106018577 , adding LOC113843366
1660560110.178166 removing TBC1D15 , adding TRHDE
1660560110.1842937 removing LOC113842459 , adding LOC119715768
1660560111.1914666 removing TMEM19 , adding LOC113843201
1660560111.1959596 removing LOC113843366 , adding KCNC2
1660560111.2019699 removing LOC119715768 , adding CAPS2
1660560112.2094848 removing TPH2 , adding CCDC107
1660560112.213938 removing LOC113843201 , adding LOC101792581
1660560112.2200208 removing CAPS2 , adding LOC101791991
1660560113.228795 removing TRHDE , adding LOC106020629
1660560113.235639 removing LOC101792581 , adding LOC113843352
1660560114.2431898 removing KCNC2 , adding KRR1
1660560114.2476954 removing LOC101791991 , adding LOC113843299
1660560114.253787 removing LOC113843352 , adding LOC106018335
1660560115.2608705 removing CCDC107 , adding LOC119715811
1660560115.265392 removing KRR1 , adding LOC119715813
1660560115.2713544 removing LOC106018335 , adding PHLDA1
1660560116.2784846 removing LOC106020629 , adding NAP1L1
1660560116.2827582 removing LOC119715811 , adding BBS10
1660560116.288975 removing PHLDA1 , adding OSBPL8
1660560117.2961156 removing LOC113843299 , adding ZDHHC17
1660560117.3003602 removing NAP1L1 , adding CSRP2
1660560117.3062272 removing OSBPL8 , adding LOC119715524
1660560118.3135097 removing LOC119715813 , adding LOC110354457
1660560118.317952 removing ZDHHC17 , adding E2F7
1660560118.3239667 removing LOC119715524 , adding LOC110354418
1660560119.3312128 removing BBS10 , adding LOC110354419
1660560119.336377 removing LOC110354457 , adding NAV3
1660560119.3428614 removing LOC110354418 , adding LOC106020102
1660560120.3491886 removing CSRP2 , adding LOC110354431
1660560120.3542862 removing LOC110354419 , adding SYT1
1660560120.360527 removing LOC106020102 , adding PAWR
1660560121.36822 removing E2F7 , adding PPP1R12A
1660560121.37379 removing LOC110354431 , adding LOC119715000
1660560122.3812585 removing NAV3 , adding RPS16
1660560122.3857834 removing PAWR , adding OTOGL
1660560122.3920822 removing LOC119715000 , adding PTPRQ
1660560123.3993027 removing SYT1 , adding LOC113843188
1660560123.4037373 removing RPS16 , adding LOC119713970
1660560124.4112432 removing PPP1R12A , adding LOC106020128
1660560124.415667 removing PTPRQ , adding MYF6
1660560124.421571 removing LOC119713970 , adding MYF5
1660560125.4289896 removing OTOGL , adding LIN7A
1660560125.433437 removing LOC106020128 , adding LOC110354458
1660560125.4394217 removing MYF5 , adding CHADL
1660560126.4464579 removing LOC113843188 , adding RANGAP1
1660560126.451026 removing LOC110354458 , adding ZC3H7B
1660560127.4583454 removing MYF6 , adding LOC106019780
1660560127.4628682 removing CHADL , adding TEF
1660560127.4689002 removing ZC3H7B , adding TOB2
1660560128.4759204 removing LIN7A , adding LOC106019781
1660560128.4827518 removing TOB2 , adding PHF5A
1660560129.4899876 removing RANGAP1 , adding ACO2
1660560129.4943871 removing TEF , adding POLR3H
1660560129.5004163 removing PHF5A , adding CSDC2
1660560130.508027 removing LOC106019780 , adding PMM1
1660560130.5125165 removing ACO2 , adding DESI1
1660560130.5186164 removing CSDC2 , adding XRCC6
1660560131.5257258 removing LOC106019781 , adding SNU13
1660560131.5302014 removing PMM1 , adding MEI1
1660560132.5375378 removing POLR3H , adding CCDC134
1660560132.541978 removing XRCC6 , adding SREBF2
1660560133.5488217 removing DESI1 , adding SHISA8
1660560133.5530865 removing MEI1 , adding TNFRSF13C
1660560134.560203 removing SNU13 , adding CENPM
1660560134.5648184 removing SREBF2 , adding SEPTIN3
1660560134.5707479 removing TNFRSF13C , adding WBP2NL
1660560135.577941 removing CCDC134 , adding NAGA
1660560135.5822377 removing CENPM , adding PHETA2
1660560135.588074 removing WBP2NL , adding SMDT1
1660560136.595013 removing SHISA8 , adding NDUFA6
1660560136.5993855 removing NAGA , adding LOC101804496
1660560136.6059074 removing SMDT1 , adding TCF20
1660560137.6131976 removing SEPTIN3 , adding NFAM1
1660560137.6176703 removing NDUFA6 , adding LOC101791515
1660560137.623664 removing TCF20 , adding LOC106014775
1660560138.6307905 removing PHETA2 , adding SERHL2
1660560138.6351738 removing NFAM1 , adding RRP7A
1660560138.6411111 removing LOC106014775 , adding POLDIP3
1660560139.648404 removing LOC101804496 , adding LOC119714235
1660560139.6527448 removing SERHL2 , adding LOC113840705
1660560139.6593826 removing POLDIP3 , adding LOC101803211
1660560140.6666725 removing LOC101791515 , adding LOC101802841
1660560140.671162 removing LOC119714235 , adding LOC101802533
1660560140.677147 removing LOC101803211 , adding FMC1
1660560141.6844232 removing RRP7A , adding TRNAR-CCU
1660560141.6889677 removing LOC101802841 , adding UBN2
1660560141.69501 removing FMC1 , adding TTC26
1660560142.7020588 removing LOC113840705 , adding LOC119713984
1660560142.7064447 removing TRNAR-CCU , adding LOC113843113
1660560142.7124887 removing TTC26 , adding GUCY2C
1660560143.7197165 removing LOC101802533 , adding PLBD1
1660560143.7243118 removing LOC119713984 , adding LOC101801431
1660560143.730161 removing GUCY2C , adding LOC119715513
1660560144.7374992 removing UBN2 , adding LOC119715633
1660560144.7420092 removing PLBD1 , adding LOC119715516
1660560144.7481277 removing LOC119715513 , adding LOC119715635
1660560145.755824 removing LOC113843113 , adding GRIN2B
1660560145.7604659 removing LOC119715633 , adding GSG1
1660560145.7664313 removing LOC119715635 , adding EMP1
1660560146.7736132 removing LOC101801431 , adding FAM234B
1660560146.7778382 removing GRIN2B , adding HEBP1
1660560146.783826 removing EMP1 , adding LOC101799094
1660560147.7907906 removing LOC119715516 , adding DDX47
1660560147.7950618 removing FAM234B , adding APOLD1
1660560147.8009562 removing LOC101799094 , adding LOC101790204
1660560148.8077574 removing GSG1 , adding LOC101798172
1660560148.812042 removing DDX47 , adding LOC101798361
1660560148.8178542 removing LOC101790204 , adding LOC101798542
1660560149.8252516 removing HEBP1 , adding LOC119713363
1660560149.8298895 removing LOC101798172 , adding LOC113843042
1660560149.8358607 removing LOC101798542 , adding LOC101794184
1660560150.8430004 removing APOLD1 , adding LOC101790011
1660560150.8475912 removing LOC119713363 , adding LOC101794355
1660560150.8536587 removing LOC101794184 , adding LOC110351440
1660560151.8607852 removing LOC101798361 , adding LOC110351448
1660560151.8651705 removing LOC101790011 , adding LOC101794722
1660560151.8711047 removing LOC110351440 , adding LOC101789635
1660560152.878341 removing LOC113843042 , adding LOC101795509
1660560152.8827965 removing LOC110351448 , adding LOC101795121
1660560152.888879 removing LOC101789635 , adding LOC113843045
1660560153.8960145 removing LOC101794355 , adding LOC113843060
1660560153.9004369 removing LOC101795509 , adding LOC101795891
1660560153.9063632 removing LOC113843045 , adding LOC101805370
1660560154.9133127 removing LOC101794722 , adding LOC110351447
1660560154.9176981 removing LOC113843060 , adding LOC110351439
1660560154.9236095 removing LOC101805370 , adding LOC110351446
1660560155.931219 removing LOC101795121 , adding LOC101796082
1660560155.9377546 removing LOC110351447 , adding LOC101796281
1660560155.9444842 removing LOC110351446 , adding LOC113843068
1660560156.9517078 removing LOC101795891 , adding LOC101793992
1660560156.9562035 removing LOC101796082 , adding LOC119713528
1660560156.9622633 removing LOC113843068 , adding LOC101797338
1660560157.9693189 removing LOC110351439 , adding LOC113843058
1660560157.9736881 removing LOC101793992 , adding LOC101796976
1660560157.9795866 removing LOC101797338 , adding LOC113843048
1660560158.98638 removing LOC101796281 , adding LOC119713606
1660560158.9907434 removing LOC113843058 , adding LOC113843064
1660560159.9975436 removing LOC119713528 , adding LOC101804800
1660560160.0018818 removing LOC113843048 , adding LOC101793815
1660560160.0078652 removing LOC113843064 , adding WBP11
1660560161.0149498 removing LOC101796976 , adding LOC101793456
1660560161.0193028 removing LOC101804800 , adding LOC101799643
1660560161.0252776 removing WBP11 , adding SMCO3
1660560162.0324342 removing LOC119713606 , adding LOC113843028
1660560162.036832 removing LOC101793456 , adding ART4
1660560162.0428681 removing SMCO3 , adding LOC101805222
1660560163.049964 removing LOC101793815 , adding LOC101804899
1660560163.054367 removing LOC113843028 , adding ERP27
1660560163.0603075 removing LOC101805222 , adding ARHGDIB
1660560164.0673482 removing LOC101799643 , adding PDE6H
1660560164.0717874 removing LOC101804899 , adding AGBL3
1660560164.0776944 removing ARHGDIB , adding TMEM140
1660560165.0848675 removing ART4 , adding WDR91
1660560165.0892386 removing PDE6H , adding STRA8
1660560165.095205 removing TMEM140 , adding LOC101803785
1660560166.102403 removing ERP27 , adding CNOT4
1660560166.1067894 removing WDR91 , adding LOC106018629
1660560166.1126907 removing LOC101803785 , adding LOC119715533
1660560167.119822 removing AGBL3 , adding LOC106018638
1660560167.1243892 removing CNOT4 , adding NUP205
1660560167.1303546 removing LOC119715533 , adding ARL1
1660560168.137633 removing STRA8 , adding UTP20
1660560168.1420755 removing LOC106018638 , adding LOC119715534
1660560168.147976 removing ARL1 , adding LOC110353601
1660560169.1551375 removing LOC106018629 , adding SLC5A8
1660560169.1609037 removing LOC119715534 , adding ANO4
1660560170.1681643 removing NUP205 , adding GAS2L3
1660560170.172632 removing LOC110353601 , adding NR1H4
1660560170.178614 removing ANO4 , adding SLC17A8
1660560171.1857882 removing UTP20 , adding SCYL2
1660560171.1902163 removing GAS2L3 , adding ACTR6
1660560171.1962714 removing SLC17A8 , adding UHRF1BP1L
1660560172.20449 removing SLC5A8 , adding ANKS1B
1660560172.20888 removing SCYL2 , adding LOC106018632
1660560172.2149134 removing UHRF1BP1L , adding LOC119717249
1660560173.2222478 removing NR1H4 , adding LOC119717254
1660560173.226775 removing ANKS1B , adding LOC106018631
1660560173.232696 removing LOC119717249 , adding LOC113842896
1660560174.2397218 removing ACTR6 , adding APAF1
1660560174.2442765 removing LOC119717254 , adding LOC101799125
1660560174.25029 removing LOC113842896 , adding SLC25A3
1660560175.2574313 removing LOC106018632 , adding LOC113842488
1660560175.2617888 removing APAF1 , adding TMPO
1660560175.267704 removing SLC25A3 , adding LOC119713696
1660560176.274673 removing LOC106018631 , adding TRNAW-CCA
1660560176.2789893 removing LOC113842488 , adding TRNAD-GUC
1660560176.2848647 removing LOC119713696 , adding TRNAD-GUC_1
1660560177.2921746 removing LOC101799125 , adding LOC113842883
1660560177.2964926 removing TRNAW-CCA , adding LOC106018628
1660560177.3024855 removing TRNAD-GUC_1 , adding LOC110353322
1660560178.309806 removing TMPO , adding LOC110353323
1660560178.3144658 removing LOC113842883 , adding LOC110353324
1660560179.321532 removing TRNAD-GUC , adding NEDD1
1660560179.3260727 removing LOC110353322 , adding CFAP54
1660560179.3319635 removing LOC110353324 , adding TRNAN-GUU
1660560180.3391557 removing LOC106018628 , adding CDK17
1660560180.3438647 removing CFAP54 , adding ELK3
1660560181.3513207 removing LOC110353323 , adding LOC119718013
1660560181.3558486 removing TRNAN-GUU , adding TRNAD-GUC_2
1660560181.361774 removing ELK3 , adding LTA4H
1660560182.3689783 removing NEDD1 , adding HAL
1660560182.3732965 removing LOC119718013 , adding AMDHD1
1660560182.3791728 removing LTA4H , adding SNRPF
1660560183.3863394 removing CDK17 , adding LOC113842873
1660560183.3908222 removing HAL , adding NTN4
1660560183.3968117 removing SNRPF , adding LOC119718627
1660560184.4036736 removing TRNAD-GUC_2 , adding USP44
1660560184.408016 removing LOC113842873 , adding METAP2
1660560184.4138381 removing LOC119718627 , adding LOC101793402
1660560185.42092 removing AMDHD1 , adding VEZT
1660560185.4253023 removing USP44 , adding FGD6
1660560185.4312534 removing LOC101793402 , adding NR2C1
1660560186.43832 removing NTN4 , adding NDUFA12
1660560186.4426603 removing VEZT , adding LOC119715569
1660560186.4485714 removing NR2C1 , adding LOC106014832
1660560187.456252 removing METAP2 , adding TMCC3
1660560187.460646 removing NDUFA12 , adding LOC110351480
1660560187.4666276 removing LOC106014832 , adding CEP83
1660560188.474002 removing FGD6 , adding PLXNC1
1660560188.4783735 removing TMCC3 , adding LOC119715665
1660560188.4843283 removing CEP83 , adding LOC101803416
1660560189.4912438 removing LOC119715569 , adding LOC119715664
1660560189.4958487 removing PLXNC1 , adding CRADD
1660560189.5017412 removing LOC101803416 , adding LOC119715507
1660560190.5089471 removing LOC110351480 , adding LOC119715506
1660560190.5134296 removing LOC119715664 , adding LOC113842834
1660560190.5194736 removing LOC119715507 , adding SOCS2
1660560191.5265517 removing LOC119715665 , adding LOC119715504
1660560191.530923 removing LOC119715506 , adding MRPL42
1660560191.5368648 removing SOCS2 , adding LOC110351479
1660560192.5439954 removing CRADD , adding UBE2N
1660560192.5483472 removing LOC119715504 , adding NUDT4
1660560192.554292 removing LOC110351479 , adding LOC113842827
1660560193.5615115 removing LOC113842834 , adding LOC106014839
1660560193.5658896 removing UBE2N , adding LOC110351475
1660560193.5720348 removing LOC113842827 , adding EEA1
1660560194.579312 removing MRPL42 , adding PLEKHG7
1660560194.5837379 removing LOC106014839 , adding LOC110351478
1660560194.5895708 removing EEA1 , adding LOC106014837
1660560195.5968237 removing NUDT4 , adding LOC119715654
1660560195.6012378 removing PLEKHG7 , adding LOC106014836
1660560195.6072307 removing LOC106014837 , adding BTG1
1660560196.6145716 removing LOC110351475 , adding LOC106014835
1660560196.6189668 removing LOC119715654 , adding LOC113844512
1660560196.6250367 removing BTG1 , adding DCN
1660560197.6325688 removing LOC110351478 , adding LOC119717597
1660560197.6372178 removing LOC106014835 , adding LOC119717598
1660560197.6431942 removing DCN , adding LUM
1660560198.6502905 removing LOC106014836 , adding KERA
1660560198.6546705 removing LOC119717597 , adding EPYC
1660560199.6618683 removing LOC113844512 , adding LOC113842805
1660560199.666148 removing LUM , adding LOC119715603
1660560199.6724746 removing EPYC , adding LOC110353728
1660560200.6796393 removing LOC119717598 , adding LOC106018801
1660560200.685747 removing LOC110353728 , adding LOC110353729
1660560201.6927302 removing KERA , adding LOC106018793
1660560201.6970873 removing LOC119715603 , adding ATP2B1
1660560201.7030604 removing LOC110353729 , adding POC1B
1660560202.710207 removing LOC113842805 , adding GALNT4
1660560202.7145805 removing LOC106018793 , adding LOC106018807
1660560202.7204978 removing POC1B , adding DUSP6
1660560203.727985 removing LOC106018801 , adding LOC106018810
1660560203.7325733 removing GALNT4 , adding LOC106018809
1660560203.7384958 removing DUSP6 , adding LOC110353731
1660560204.7454774 removing ATP2B1 , adding KITLG
1660560204.749798 removing LOC106018810 , adding LOC106018799
1660560204.7558694 removing LOC110353731 , adding TMTC3
1660560205.763343 removing LOC106018807 , adding CEP290
1660560205.7695634 removing TMTC3 , adding C1H12orf29
1660560206.7770112 removing LOC106018809 , adding C1H12orf50
